ImageNames,date,POT,Temperature,Irradiance,OT
20180206154500.jpg,2018/2/6 15:45,-5.82,-10.35,23.5,8.7921
20180206155000.jpg,2018/2/6 15:50,-7.58,-10.5,17,4.0243
20180206155500.jpg,2018/2/6 15:55,-9.09,-10.73333333,11.66666667,2.816266667
20180206160000.jpg,2018/2/6 16:00,-11.35,-11.1,7,1.494
20180206160500.jpg,2018/2/6 16:05,-12.1,-11.3,4,1.2569
20180206161000.jpg,2018/2/6 16:10,-13,-11.5,0.5,0.96755
20180206161500.jpg,2018/2/6 16:15,-13.685,-11.95,0,0.73895
20180206162000.jpg,2018/2/6 16:20,-14.225,-12.2,0,0.4594
20180206162500.jpg,2018/2/6 16:25,-14.775,-12.35,0,0.2813
20180206163000.jpg,2018/2/6 16:30,-15.14,-12.5,0,0.2075
20180207090500.jpg,2018/2/7 9:05,-11.73,-17.4,141.5,16.3767
20180207091000.jpg,2018/2/7 9:10,-11.09,-16.8,174.5,16.11455
20180207091500.jpg,2018/2/7 9:15,-10.425,-16.65,186,20.6633
20180207092000.jpg,2018/2/7 9:20,-9.62,-16.1,166,19.26865
20180207092500.jpg,2018/2/7 9:25,-9.56,-16.2,194,19.5613
20180207093000.jpg,2018/2/7 9:30,-9.38,-16.1,166,19.04885
20180207093500.jpg,2018/2/7 9:35,-8.88,-16.05,148.5,14.16245
20180207094000.jpg,2018/2/7 9:40,-10.81,-15.8,139,11.5071
20180207094500.jpg,2018/2/7 9:45,-11.195,-15.4,182,15.36295
20180207095000.jpg,2018/2/7 9:50,-10.245,-14.7,201.5,19.2633
20180207095500.jpg,2018/2/7 9:55,-10.19,-14.8,183.5,15.40685
20180207100000.jpg,2018/2/7 10:00,-10.235,-14.6,206.5,17.3299
20180207100500.jpg,2018/2/7 10:05,-9.925,-14.25,213,17.40085
20180207101000.jpg,2018/2/7 10:10,-9.25,-13.8,208,18.7709
20180207101500.jpg,2018/2/7 10:15,-9.01,-14.15,194.5,15.54395
20180207102000.jpg,2018/2/7 10:20,-8.96,-13.95,199,15.41125
20180207102500.jpg,2018/2/7 10:25,-8.735,-13.6,209,17.03655
20180207103000.jpg,2018/2/7 10:30,-8.44,-13.2,210,17.4606
20180207103500.jpg,2018/2/7 10:35,-8.32,-13.1,201,16.316
20180207104000.jpg,2018/2/7 10:40,-8.35,-12.9,184,15.2607
20180207104500.jpg,2018/2/7 10:45,-8.07,-13.05,216.5,17.9018
20180207105000.jpg,2018/2/7 10:50,-7.57,-12.75,280,23.5667
20180207105500.jpg,2018/2/7 10:55,-5.395,-12.4,312.5,31.48705
20180207110000.jpg,2018/2/7 11:00,-4.33,-12.2,328,30.0029
20180207110500.jpg,2018/2/7 11:05,-3.94,-12.1,310,31.4557
20180207111000.jpg,2018/2/7 11:10,-3.846666667,-12,333.6666667,32.77106667
20180207111500.jpg,2018/2/7 11:15,-3.245,-11.85,341.5,34.27135
20180207112000.jpg,2018/2/7 11:20,-2.14,-11.3,389,38.39885
20180207112500.jpg,2018/2/7 11:25,-0.535,-11.3,410.5,42.7134
20180207113000.jpg,2018/2/7 11:30,1.33,-11.4,424,44.3854
20180207113500.jpg,2018/2/7 11:35,2.41,-10.45,453,46.2725
20180207114000.jpg,2018/2/7 11:40,2.845,-10.8,425,46.1813
20180207114500.jpg,2018/2/7 11:45,2.42,-10.7,381,42.20755
20180207115000.jpg,2018/2/7 11:50,1.24,-10.8,346,37.7961
20180207115500.jpg,2018/2/7 11:55,0.813333333,-10.56666667,387.3333333,40.19823333
20180207120000.jpg,2018/2/7 12:00,1.74,-10.4,418,43.0796
20180207120500.jpg,2018/2/7 12:05,1.775,-10.5,297,34.44675
20180207121000.jpg,2018/2/7 12:10,0.37,-10.7,259,25.2784
20180207121500.jpg,2018/2/7 12:15,-0.58,-10.4,366,38.8963
20180207122000.jpg,2018/2/7 12:20,-0.33,-10.5,333,31.1932
20180207122500.jpg,2018/2/7 12:25,-0.63,-10.26666667,279.6666667,29.1633
20180207123000.jpg,2018/2/7 12:30,-1.85,-10.2,265.5,23.07665
20180207123500.jpg,2018/2/7 12:35,-2.77,-10.2,298,28.1494
20180207124000.jpg,2018/2/7 12:40,-2.485,-10.1,300.5,28.2107
20180207124500.jpg,2018/2/7 12:45,-2.175,-9.9,259,25.2915
20180207125000.jpg,2018/2/7 12:50,-3.09,-10.2,232,21.469
20180207125500.jpg,2018/2/7 12:55,-3.695,-10.05,229,19.83855
20180207130000.jpg,2018/2/7 13:00,-4.31,-10.2,213,17.1985
20180207130500.jpg,2018/2/7 13:05,-4.625,-10.05,213.5,16.96735
20180207131000.jpg,2018/2/7 13:10,-5.25,-10.2,206,16.7943
20180207131500.jpg,2018/2/7 13:15,-5.36,-10.1,205.5,16.34815
20180207132000.jpg,2018/2/7 13:20,-5.57,-9.95,197,15.78575
20180207132500.jpg,2018/2/7 13:25,-5.79,-10,195,15.3522
20180207133000.jpg,2018/2/7 13:30,-5.73,-9.7,204,16.1222
20180207133500.jpg,2018/2/7 13:35,-5.84,-9.65,195,15.68385
20180207134000.jpg,2018/2/7 13:40,-6.21,-9.7,207,16.4642
20180207134500.jpg,2018/2/7 13:45,-5.735,-9.45,219.5,18.70005
20180207135000.jpg,2018/2/7 13:50,-5.07,-9.25,215,20.06575
20180207135500.jpg,2018/2/7 13:55,-4.66,-9,209,19.107
20180207140000.jpg,2018/2/7 14:00,-4.59,-9.066666667,187.3333333,17.38286667
20180207140500.jpg,2018/2/7 14:05,-5.255,-9,180,15.7906
20180207141000.jpg,2018/2/7 14:10,-5.52,-9.2,182,15.803
20180207141500.jpg,2018/2/7 14:15,-5.58,-9,174.5,16.4356
20180207142000.jpg,2018/2/7 14:20,-5.905,-9.15,145.5,13.3049
20180207142500.jpg,2018/2/7 14:25,-6.37,-9.2,140,12.736
20180207143000.jpg,2018/2/7 14:30,-6.54,-9,138,12.4139
20180207143500.jpg,2018/2/7 14:35,-6.12,-8.9,165,16.527
20180207144000.jpg,2018/2/7 14:40,-5.785,-8.75,168,16.1824
20180207144500.jpg,2018/2/7 14:45,-5.79,-8.8,137,13.1047
20180207145000.jpg,2018/2/7 14:50,-5.926666667,-8.7,149.6666667,15.61866667
20180207145500.jpg,2018/2/7 14:55,-5.98,-8.7,121,15.348
20180207150000.jpg,2018/2/7 15:00,-6.32,-8.7,113,11.45285
20180207150500.jpg,2018/2/7 15:05,-6.81,-8.8,96,9.2974
20180207151000.jpg,2018/2/7 15:10,-7.175,-8.8,91.5,8.67585
20180207151500.jpg,2018/2/7 15:15,-7.48,-8.8,92,9.4569
20180207152000.jpg,2018/2/7 15:20,-7.905,-8.85,74,6.886
20180207152500.jpg,2018/2/7 15:25,-8.32,-8.9,69.5,7.0219
20180207153000.jpg,2018/2/7 15:30,-8.66,-9,62,5.319
20180207153500.jpg,2018/2/7 15:35,-9.06,-9,48,4.37345
20180207154000.jpg,2018/2/7 15:40,-9.34,-9,41.5,3.77455
20180207154500.jpg,2018/2/7 15:45,-9.725,-9.15,27.5,2.86655
20180207155000.jpg,2018/2/7 15:50,-10.29,-9.3,18,1.9399
20180207155500.jpg,2018/2/7 15:55,-10.67,-9.433333333,8.666666667,1.459633333
20180207160000.jpg,2018/2/7 16:00,-11.15,-9.5,6,1.0916
20180207160500.jpg,2018/2/7 16:05,-11.45,-9.7,1,0.8741
20180207161000.jpg,2018/2/7 16:10,-11.725,-9.8,0,0.71335
20180207161500.jpg,2018/2/7 16:15,-11.985,-9.9,0,0.6601
20180207162000.jpg,2018/2/7 16:20,-12.195,-9.95,0,0.5617
20180207162500.jpg,2018/2/7 16:25,-11.445,-10.15,0,0.29075
20180207163000.jpg,2018/2/7 16:30,-12.62,-10.2,0,0.2083
20180208090500.jpg,2018/2/8 9:05,-9.72,-10,45,3.1476
20180208091000.jpg,2018/2/8 9:10,-9.16,-9.7,54,3.6096
20180208091500.jpg,2018/2/8 9:15,-9.07,-9.8,54.5,3.6766
20180208092000.jpg,2018/2/8 9:20,-8.97,-9.8,60,3.8797
20180208092500.jpg,2018/2/8 9:25,-8.91,-9.55,66.5,4.0637
20180208093000.jpg,2018/2/8 9:30,-8.78,-9.4,68,4.0881
20180208093500.jpg,2018/2/8 9:35,-8.685,-9.35,65,3.7508
20180208094000.jpg,2018/2/8 9:40,-8.94,-9.6,62.66666667,3.2988
20180208094500.jpg,2018/2/8 9:45,-9.05,-9.55,73.5,3.58185
20180208095000.jpg,2018/2/8 9:50,-7.48,-9.4,86,3.9098
20180208095500.jpg,2018/2/8 9:55,-8.65,-9.4,80,3.64945
20180208100000.jpg,2018/2/8 10:00,-8.78,-9.5,66,3.055
20180208100500.jpg,2018/2/8 10:05,-8.33,-9.5,68.5,3.0222
20180208101000.jpg,2018/2/8 10:10,-9.19,-9.7,75,3.1437
20180208101500.jpg,2018/2/8 10:15,-9.12,-9.75,70,2.8938
20180208102000.jpg,2018/2/8 10:20,-9.21,-9.7,70,2.7311
20180208102500.jpg,2018/2/8 10:25,-9.07,-9.6,73,2.79015
20180208103000.jpg,2018/2/8 10:30,-8.77,-9.3,71,2.550266667
20180208103500.jpg,2018/2/8 10:35,-8.675,-9.3,73,2.46455
20180208104000.jpg,2018/2/8 10:40,-8.46,-9.3,74,2.4554
20180208104500.jpg,2018/2/8 10:45,-8.395,-9.2,85.5,2.6635
20180208105000.jpg,2018/2/8 10:50,-8.27,-9.3,96,2.9019
20180208105500.jpg,2018/2/8 10:55,-7.955,-9.1,120,3.83245
20180208110000.jpg,2018/2/8 11:00,-7.39,-8.9,146,4.4664
20180208110500.jpg,2018/2/8 11:05,-7.163333333,-8.7,142.6666667,4.202166667
20180208111000.jpg,2018/2/8 11:10,-7.25,-8.8,137,3.9078
20180208111500.jpg,2018/2/8 11:15,-6.88,-8.6,138,3.83055
20180208112000.jpg,2018/2/8 11:20,-6.92,-8.55,138,3.8677
20180208112500.jpg,2018/2/8 11:25,-7.06,-8.5,142,3.9413
20180208113000.jpg,2018/2/8 11:30,-6.91,-8.5,135,3.774
20180208113500.jpg,2018/2/8 11:35,-6.656666667,-8.4,156.6666667,4.317566667
20180208114000.jpg,2018/2/8 11:40,-6.31,-8.2,151,3.9441
20180208114500.jpg,2018/2/8 11:45,-6.13,-8.1,153.5,4.1431
20180208115000.jpg,2018/2/8 11:50,-6.25,-8.3,152,4.1093
20180208115500.jpg,2018/2/8 11:55,-6.363333333,-8.2,112.6666667,3.141366667
20180208120000.jpg,2018/2/8 12:00,-6.54,-8.1,109,2.7042
20180208120500.jpg,2018/2/8 12:05,-6.463333333,-7.866666667,157.6666667,3.959933333
20180208121000.jpg,2018/2/8 12:10,-6.31,-7.7,176.5,4.96805
20180208121500.jpg,2018/2/8 12:15,-6.695,-8.05,167.75,4.33365
20180208122000.jpg,2018/2/8 12:20,-7.08,-8.4,159,3.69925
20180208122500.jpg,2018/2/8 12:25,-6.82,-8.3,228,5.80885
20180208123000.jpg,2018/2/8 12:30,-6.31,-8.1,222,5.61465
20180208123500.jpg,2018/2/8 12:35,-6.41,-8.1,223,5.5981
20180208124000.jpg,2018/2/8 12:40,-6.035,-8.2,247,6.76055
20180208124500.jpg,2018/2/8 12:45,-6.156666667,-8.533333333,182,5.7937
20180208125000.jpg,2018/2/8 12:50,-7.35,-8.8,127,2.9128
20180208125500.jpg,2018/2/8 12:55,-7.743333333,-8.833333333,111.6666667,2.850966667
20180208130000.jpg,2018/2/8 13:00,-7.905,-8.85,116,3.01045
20180208130500.jpg,2018/2/8 13:05,-7.89,-8.7,120,3.0569
20180208131000.jpg,2018/2/8 13:10,-7.675,-8.6,131,3.31635
20180208131500.jpg,2018/2/8 13:15,-7.705,-8.85,132.5,3.2031
20180208132000.jpg,2018/2/8 13:20,-7.92,-8.9,108,2.6466
20180208132500.jpg,2018/2/8 13:25,-8.08,-8.7,98,2.3179
20180208133000.jpg,2018/2/8 13:30,-8.39,-8.95,90,2.05995
20180208133500.jpg,2018/2/8 13:35,-8.45,-8.9,90,2.0224
20180208134000.jpg,2018/2/8 13:40,-8.32,-8.6,138,3.1859
20180208134500.jpg,2018/2/8 13:45,-7.775,-8.4,158,3.9294
20180208135000.jpg,2018/2/8 13:50,-7.66,-8.5,166,4.4398
20180208135500.jpg,2018/2/8 13:55,-7.685,-8.6,141.5,3.65735
20180208140000.jpg,2018/2/8 14:00,-7.895,-8.55,121,3.31175
20180208140500.jpg,2018/2/8 14:05,-8.16,-8.5,118,3.3671
20180208141000.jpg,2018/2/8 14:10,-8.175,-8.6,133.5,3.93845
20180208141500.jpg,2018/2/8 14:15,-8.12,-8.6,127,3.5498
20180208142000.jpg,2018/2/8 14:20,-7.966666667,-8.433333333,140.6666667,3.920433333
20180208142500.jpg,2018/2/8 14:25,-7.83,-8.5,157,4.4796
20180208143000.jpg,2018/2/8 14:30,-7.606666667,-8.333333333,166.6666667,4.743933333
20180208143500.jpg,2018/2/8 14:35,-7.35,-8.25,147.5,4.4677
20180208144000.jpg,2018/2/8 14:40,-7.42,-8.4,107,3.4756
20180208144500.jpg,2018/2/8 14:45,-7.975,-8.45,111,3.81505
20180208145000.jpg,2018/2/8 14:50,-8,-8.3,144.5,5.20985
20180208145500.jpg,2018/2/8 14:55,-7.585,-8.25,135.5,5.36185
20180208150000.jpg,2018/2/8 15:00,-7.39,-8.3,110,4.8403
20180208150500.jpg,2018/2/8 15:05,-7.63,-8.333333333,99,4.419133333
20180208151000.jpg,2018/2/8 15:10,-7.79,-8.25,84.5,3.908
20180208151500.jpg,2018/2/8 15:15,-8.01,-8.4,74,3.6696
20180208152000.jpg,2018/2/8 15:20,-8.12,-8.3,72,3.1846
20180208152500.jpg,2018/2/8 15:25,-8.245,-8.4,58,3.09365
20180208153000.jpg,2018/2/8 15:30,-8.41,-8.4,51,2.7142
20180208153500.jpg,2018/2/8 15:35,-8.693333333,-8.533333333,36,2.415866667
20180208154000.jpg,2018/2/8 15:40,-8.96,-8.6,33,2.0504
20180208154500.jpg,2018/2/8 15:45,-9.16,-8.7,28,1.7838
20180208155000.jpg,2018/2/8 15:50,-9.59,-8.95,19.5,1.2848
20180208155500.jpg,2018/2/8 15:55,-10.06,-9.033333333,13,0.989133333
20180208160000.jpg,2018/2/8 16:00,-10.56,-9.2,9,0.7123
20180208160500.jpg,2018/2/8 16:05,-11.035,-9.4,5.5,0.51225
20180208161000.jpg,2018/2/8 16:10,-11.45,-9.7,0,0.3177
20180208161500.jpg,2018/2/8 16:15,-11.62,-9.9,0,0.2102
20180208162000.jpg,2018/2/8 16:20,-7.743333333,-6.566666667,0.333333333,0.140133333
20180208162500.jpg,2018/2/8 16:25,-3.866666667,-3.233333333,0.666666667,0.070066667
20180208163000.jpg,2018/2/8 16:30,0.01,0.1,1,0
20180209090500.jpg,2018/2/9 9:05,-8.16,-13.7,299,17.1209
20180209091000.jpg,2018/2/9 9:10,-7.165,-13.25,319.5,24.84525
20180209091500.jpg,2018/2/9 9:15,-5.54,-12.8,333,25.93595
20180209092000.jpg,2018/2/9 9:20,-5.14,-12.1,346.5,26.6791
20180209092500.jpg,2018/2/9 9:25,-5.1,-11.8,358.5,27.42185
20180209093000.jpg,2018/2/9 9:30,-4.87,-11.35,368.5,28.3826
20180209093500.jpg,2018/2/9 9:35,-3.12,-11.25,381,34.3476
20180209094000.jpg,2018/2/9 9:40,-2.21,-11,387,34.9637
20180209094500.jpg,2018/2/9 9:45,-1.1,-10.7,395,35.8407
20180209095000.jpg,2018/2/9 9:50,-0.44,-10.5,401,36.8333
20180209095500.jpg,2018/2/9 9:55,0.25,-10.2,406.5,38.09795
20180209100000.jpg,2018/2/9 10:00,1.305,-9.55,414.5,40.01305
20180209100500.jpg,2018/2/9 10:05,2.265,-9.4,419.5,40.65235
20180209101000.jpg,2018/2/9 10:10,4.28,-9.7,424,41.3247
20180209101500.jpg,2018/2/9 10:15,5.2,-9,433,42.559
20180209102000.jpg,2018/2/9 10:20,5.71,-9.05,437,42.9871
20180209102500.jpg,2018/2/9 10:25,5.365,-8.75,444,43.60675
20180209103000.jpg,2018/2/9 10:30,5.72,-8.4,449,44.3292
20180209103500.jpg,2018/2/9 10:35,5.966666667,-7.8,457.6666667,44.79203333
20180209104000.jpg,2018/2/9 10:40,6.3,-7.8,463,45.2248
20180209104500.jpg,2018/2/9 10:45,6.91,-7.75,473.5,45.5601
20180209105000.jpg,2018/2/9 10:50,7.45,-8,480,46.0512
20180209105500.jpg,2018/2/9 10:55,6.92,-7.4,491,46.7362
20180209110000.jpg,2018/2/9 11:00,6.6,-7.4,494,47.2851
20180209110500.jpg,2018/2/9 11:05,6.816666667,-7.233333333,500,47.8749
20180209111000.jpg,2018/2/9 11:10,7.535,-7.5,499,48.1303
20180209111500.jpg,2018/2/9 11:15,8.06,-7.1,493,48.1814
20180209112000.jpg,2018/2/9 11:20,8.16,-7.6,492,48.41506667
20180209112500.jpg,2018/2/9 11:25,8.2,-6.9,489,48.6792
20180209113000.jpg,2018/2/9 11:30,8.38,-7.25,489.5,48.58135
20180209113500.jpg,2018/2/9 11:35,8.42,-6.9,489.5,49.0317
20180209114000.jpg,2018/2/9 11:40,9.16,-6.9,488,48.9829
20180209114500.jpg,2018/2/9 11:45,9.71,-6.3,485.5,48.89745
20180209115000.jpg,2018/2/9 11:50,9.83,-5.9,488,48.788
20180209115500.jpg,2018/2/9 11:55,9.9,-5.633333333,481.3333333,48.2659
20180209120000.jpg,2018/2/9 12:00,10.61,-5.55,451.5,46.17885
20180209120500.jpg,2018/2/9 12:05,10.05,-5.4,454,45.3178
20180209121000.jpg,2018/2/9 12:10,9.545,-4.85,444.5,45.51325
20180209121500.jpg,2018/2/9 12:15,9.59,-5.35,431.5,44.7099
20180209122000.jpg,2018/2/9 12:20,9.22,-4.7,442,45.6511
20180209122500.jpg,2018/2/9 12:25,9.89,-4.55,461.5,46.7077
20180209123000.jpg,2018/2/9 12:30,10.605,-4.1,438.5,44.9456
20180209123500.jpg,2018/2/9 12:35,11.47,-4.3,457,45.1974
20180209124000.jpg,2018/2/9 12:40,12.44,-4.05,435,45.53265
20180209124500.jpg,2018/2/9 12:45,11.96,-4.4,410.5,42.2047
20180209125000.jpg,2018/2/9 12:50,12.18,-4.1,433,41.8963
20180209125500.jpg,2018/2/9 12:55,12.65,-3.85,428.5,42.9647
20180209130000.jpg,2018/2/9 13:00,12.6,-4.15,393,42.01845
20180209130500.jpg,2018/2/9 13:05,12.62,-4,388,38.4252
20180209131000.jpg,2018/2/9 13:10,11.66,-4.15,309.5,33.2889
20180209131500.jpg,2018/2/9 13:15,10.87,-4,288,30.3977
20180209132000.jpg,2018/2/9 13:20,10.54666667,-4.1,323.3333333,34.3888
20180209132500.jpg,2018/2/9 13:25,9.805,-4.35,292.5,28.87545
20180209133000.jpg,2018/2/9 13:30,8.805,-4.45,296,29.6697
20180209133500.jpg,2018/2/9 13:35,8.31,-4.2,298,28.2687
20180209134000.jpg,2018/2/9 13:40,8.065,-4.35,291,31.04935
20180209134500.jpg,2018/2/9 13:45,7.98,-4.3,340,35.75255
20180209135000.jpg,2018/2/9 13:50,8.41,-4.1,345,38.2416
20180209135500.jpg,2018/2/9 13:55,8.65,-4.35,301.5,32.9808
20180209140000.jpg,2018/2/9 14:00,7.265,-4.7,261.5,28.26105
20180209140500.jpg,2018/2/9 14:05,6.76,-4.4,251,28.888
20180209141000.jpg,2018/2/9 14:10,6.225,-4.35,220.5,23.29075
20180209141500.jpg,2018/2/9 14:15,4.805,-4.45,191.5,21.0186
20180209142000.jpg,2018/2/9 14:20,4.2,-4.45,182.5,19.476
20180209142500.jpg,2018/2/9 14:25,3.37,-4.6,205,22.2713
20180209143000.jpg,2018/2/9 14:30,2.12,-4.9,194,24.3665
20180209143500.jpg,2018/2/9 14:35,2.606666667,-4.766666667,157.6666667,21.40563333
20180209144000.jpg,2018/2/9 14:40,1.28,-5,119,14.16
20180209144500.jpg,2018/2/9 14:45,0.05,-5.2,115,13.9419
20180209145000.jpg,2018/2/9 14:50,-0.985,-5.2,102.5,13.3846
20180209145500.jpg,2018/2/9 14:55,-1.82,-5.35,107.5,13.70205
20180209150000.jpg,2018/2/9 15:00,-1.98,-5.4,106,13.9084
20180209150500.jpg,2018/2/9 15:05,-1.836666667,-5.3,151.3333333,20.11243333
20180209151000.jpg,2018/2/9 15:10,-0.265,-5.05,147,22.1924
20180209151500.jpg,2018/2/9 15:15,0.3,-5.2,88,14.7391
20180209152000.jpg,2018/2/9 15:20,-1.525,-5.4,91.5,12.66795
20180209152500.jpg,2018/2/9 15:25,-1.88,-5.6,98.5,13.1855
20180209153000.jpg,2018/2/9 15:30,-2.48,-5.85,75.5,10.09525
20180209153500.jpg,2018/2/9 15:35,-3.48,-6.2,41,5.4882
20180209154000.jpg,2018/2/9 15:40,-4.675,-6.35,37,5.0597
20180209154500.jpg,2018/2/9 15:45,-5.39,-6.5,37,4.7786
20180209155000.jpg,2018/2/9 15:50,-6.195,-6.7,38,4.5706
20180209155500.jpg,2018/2/9 15:55,-6.76,-6.85,29.5,3.3826
20180209160000.jpg,2018/2/9 16:00,-7.435,-6.9,16.5,2.2713
20180209160500.jpg,2018/2/9 16:05,-8.33,-7,8,1.1765
20180209161000.jpg,2018/2/9 16:10,-8.01,-7.15,1,0.89635
20180209161500.jpg,2018/2/9 16:15,-9.245,-7.25,0,0.60825
20180209162000.jpg,2018/2/9 16:20,-9.6,-7.5,0,0.4245
20180209162500.jpg,2018/2/9 16:25,-9.8,-7.6,0,0.27225
20180209163000.jpg,2018/2/9 16:30,-10.04,-7.9,0,0.1774
20180210090500.jpg,2018/2/10 9:05,-10.465,-10.65,77.5,1.7148
20180210091000.jpg,2018/2/10 9:10,-10.09,-10.1,69.5,1.72235
20180210091500.jpg,2018/2/10 9:15,-9.88,-10.05,85,2.3065
20180210092000.jpg,2018/2/10 9:20,-8.655,-9.7,119,3.73305
20180210092500.jpg,2018/2/10 9:25,-7.66,-8.9,124.5,3.95785
20180210093000.jpg,2018/2/10 9:30,-6.985,-9.225,132.25,4.230775
20180210093500.jpg,2018/2/10 9:35,-6.31,-9.55,140,4.5037
20180210094000.jpg,2018/2/10 9:40,-6.05,-9.9,146,4.71105
20180210094500.jpg,2018/2/10 9:45,-5.745,-9.6,151,4.95145
20180210095000.jpg,2018/2/10 9:50,-5.14,-8.3,159,5.2913
20180210095500.jpg,2018/2/10 9:55,-4.47,-8.2,162,5.53005
20180210100000.jpg,2018/2/10 10:00,-4,-8.6,166,5.6941
20180210100500.jpg,2018/2/10 10:05,-2.445,-7.9,175.5,6.31235
20180210101000.jpg,2018/2/10 10:10,-1.195,-7.3,183.5,6.96845
20180210101500.jpg,2018/2/10 10:15,-0.92,-6.7,188,7.4931
20180210102000.jpg,2018/2/10 10:20,-0.715,-6.75,193,8.28405
20180210102500.jpg,2018/2/10 10:25,-0.58,-7.2,199,8.957
20180210103000.jpg,2018/2/10 10:30,-0.3,-6.65,200,9.53245
20180210103500.jpg,2018/2/10 10:35,0.555,-7.2,203.5,12.1002
20180210104000.jpg,2018/2/10 10:40,1.03,-7.4,208,14.3304
20180210104500.jpg,2018/2/10 10:45,1.653333333,-7,213.3333333,16.45726667
20180210105000.jpg,2018/2/10 10:50,2.355,-6.25,219.5,17.37535
20180210105500.jpg,2018/2/10 10:55,2.75,-7.5,225,18.21885
20180210110000.jpg,2018/2/10 11:00,2.59,-8.1,229,18.4976
20180210110500.jpg,2018/2/10 11:05,2.665,-8.45,232.5,18.7039
20180210111000.jpg,2018/2/10 11:10,2.76,-8.7,238,19.3674
20180210111500.jpg,2018/2/10 11:15,2.67,-8.466666667,243,19.78063333
20180210112000.jpg,2018/2/10 11:20,2.68,-8.4,243,19.7963
20180210112500.jpg,2018/2/10 11:25,2.51,-8.5,247,20.0213
20180210113000.jpg,2018/2/10 11:30,2.71,-8.65,251,20.3086
20180210113500.jpg,2018/2/10 11:35,3.14,-8.15,254,20.4798
20180210114000.jpg,2018/2/10 11:40,3.33,-7.3,255,20.7243
20180210114500.jpg,2018/2/10 11:45,5.346666667,-6.633333333,251.6666667,20.6448
20180210115000.jpg,2018/2/10 11:50,6.725,-7.1,252,20.4953
20180210115500.jpg,2018/2/10 11:55,7.1,-7.7,250,20.8668
20180210120000.jpg,2018/2/10 12:00,8.72,-7.433333333,249.6666667,20.95653333
20180210120500.jpg,2018/2/10 12:05,9.83,-7.2,248,21.0196
20180210121000.jpg,2018/2/10 12:10,11.285,-6.85,250.5,21.03285
20180210121500.jpg,2018/2/10 12:15,12.35,-6.35,251,21.1598
20180210122000.jpg,2018/2/10 12:20,12.16,-6.3,253,21.4658
20180210122500.jpg,2018/2/10 12:25,11.765,-6.3,252.5,23.0025
20180210123000.jpg,2018/2/10 12:30,11.47,-6.2,244,24.5845
20180210123500.jpg,2018/2/10 12:35,11.31333333,-6.4,247,25.01273333
20180210124000.jpg,2018/2/10 12:40,11.57,-6.25,243,25.8405
20180210124500.jpg,2018/2/10 12:45,10.74,-6.2,231,25.6706
20180210125000.jpg,2018/2/10 12:50,10.275,-6.75,240,27.34455
20180210125500.jpg,2018/2/10 12:55,9.59,-6.85,236.5,28.64685
20180210130000.jpg,2018/2/10 13:00,8.97,-6.9,216,28.4658
20180210130500.jpg,2018/2/10 13:05,7.45,-7.15,175,23.91395
20180210131000.jpg,2018/2/10 13:10,5.87,-7,188.5,23.5984
20180210131500.jpg,2018/2/10 13:15,5.8,-7,216,28.7764
20180210132000.jpg,2018/2/10 13:20,6.143333333,-6.766666667,214.3333333,29.92353333
20180210132500.jpg,2018/2/10 13:25,6.2,-6.75,202.5,28.6719
20180210133000.jpg,2018/2/10 13:30,5.93,-6.7,182,28.6514
20180210133500.jpg,2018/2/10 13:35,5.69,-6.85,195.5,29.20225
20180210134000.jpg,2018/2/10 13:40,5.65,-6.95,175,28.5154
20180210134500.jpg,2018/2/10 13:45,5.74,-6.9,196,29.7521
20180210135000.jpg,2018/2/10 13:50,6.005,-7,195,30.0513
20180210135500.jpg,2018/2/10 13:55,6.35,-7,191,30.0841
20180210140000.jpg,2018/2/10 14:00,6.49,-7,184,29.0823
20180210140500.jpg,2018/2/10 14:05,5.95,-6.7,176,27.8859
20180210141000.jpg,2018/2/10 14:10,5.65,-7.2,173,27.44105
20180210141500.jpg,2018/2/10 14:15,5.39,-7,168.5,27.0722
20180210142000.jpg,2018/2/10 14:20,5.27,-6.9,162,26.2991
20180210142500.jpg,2018/2/10 14:25,4.596666667,-7.033333333,153.3333333,24.8375
20180210143000.jpg,2018/2/10 14:30,3.99,-7.2,151,24.244
20180210143500.jpg,2018/2/10 14:35,3.67,-7.05,146,23.79345
20180210144000.jpg,2018/2/10 14:40,3.115,-7.2,130,21.5525
20180210144500.jpg,2018/2/10 14:45,2.545,-7.2,125,20.6412
20180210145000.jpg,2018/2/10 14:50,2.19,-7.25,120.5,19.72035
20180210145500.jpg,2018/2/10 14:55,1.555,-7.2,109,18.36895
20180210150000.jpg,2018/2/10 15:00,1.16,-7,106,17.5443
20180210150500.jpg,2018/2/10 15:05,0.825,-7,97.5,16.5841
20180210151000.jpg,2018/2/10 15:10,0.28,-7,91,14.9809
20180210151500.jpg,2018/2/10 15:15,-0.265,-7.05,81.5,13.91485
20180210152000.jpg,2018/2/10 15:20,-0.81,-7,75,12.6408
20180210152500.jpg,2018/2/10 15:25,-1.39,-7.5,65,11.5389
20180210153000.jpg,2018/2/10 15:30,-2.3,-7.65,46.5,8.7311
20180210153500.jpg,2018/2/10 15:35,-3.29,-7.95,33,7.3955
20180210154000.jpg,2018/2/10 15:40,-5.12,-8.2,20,5.2102
20180210154500.jpg,2018/2/10 15:45,-6.81,-8.866666667,16.33333333,3.6807
20180210155000.jpg,2018/2/10 15:50,-8.195,-9.25,16.5,3.06265
